pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,Reactome,Treg,SF_vs_PB_Treg,-0.692538482,-0.300867995,0.849127412,0.94271214,8,3,WWP1/RPS27A/UBA52,down,FALSE
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,Reactome,Treg,SF_vs_PB_Treg,0.69063626,0.29474885,0.84983627,0.94271214,9,2,NOS3/ITPR1,up,FALSE
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,Reactome,Treg,SF_vs_PB_Treg,0.717597059,0.25302013,0.850030141,0.94271214,18,8,UBC/UBB/VCP/RFC2/RPA3/RCHY1/PCNA/NPLOC4,up,FALSE
REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,Reactome,Treg,SF_vs_PB_Treg,0.702733963,0.270327561,0.850359933,0.94271214,13,6,BCKDK/ECHS1/AUH/PPM1K/DLD/ACAT1,up,FALSE
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,Reactome,Treg,SF_vs_PB_Treg,0.69206003,0.286565538,0.851100553,0.942868266,10,3,PTGS1/HPGD/CBR1,up,FALSE
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,Reactome,Treg,SF_vs_PB_Treg,0.745815279,0.230415114,0.85225212,0.943479108,31,9,FOS/KRAS/PAK2/MAPK8/NRAS/VAV2/HRAS/PAK1/FCER1A,up,FALSE
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,Reactome,Treg,SF_vs_PB_Treg,-0.718274065,-0.246037183,0.855769641,0.945625799,18,7,COASY/PANK2/SLC25A16/DCAKD/ENPP2/SLC25A42/VNN2,down,FALSE
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,Reactome,Treg,SF_vs_PB_Treg,0.731558139,0.235475126,0.855795896,0.945625799,26,12,RANGAP1/UBE2I/NUP188/NUP37/RAN/SEH1L/SEC13/SUMO1/NUP205/NUP35/NUP107/NUP85,up,FALSE
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,Reactome,Treg,SF_vs_PB_Treg,0.670340151,0.321262566,0.856434475,0.945625799,6,3,LPCAT4/LPCAT1/LPGAT1,up,FALSE
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,Reactome,Treg,SF_vs_PB_Treg,0.767093314,0.215098738,0.857339163,0.945625799,49,11,RXRA/GABPB1/CYCS/HELZ2/NCOA1/ALAS1/ACSS2/MEF2D/SSBP1/CALM1/NCOR1,up,FALSE
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,Reactome,Treg,SF_vs_PB_Treg,0.734317116,0.232399018,0.858138891,0.945625799,28,9,RHOB/RHOA/RHOG/VAV2/PTPN11/CDC42/LCP2/PIK3R6/VAV1,up,FALSE
REACTOME_DAP12_INTERACTIONS,REACTOME_DAP12_INTERACTIONS,Reactome,Treg,SF_vs_PB_Treg,0.742578806,0.227864509,0.858346923,0.945625799,32,8,HLA-B/KRAS/HLA-C/NRAS/B2M/VAV2/HRAS/CLEC5A,up,FALSE
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,Reactome,Treg,SF_vs_PB_Treg,-0.753377869,-0.222023341,0.858690149,0.945625799,32,31,CDK2/RPA3/POLE2/MCM3/POLE/MCM2/POLE4/CDC45/ORC1/GMNN/MCM10/CDC6/ORC6/POLA2/MCM7/MCM5/MCM4/POLE3/POLA1/CDT1/CDC7/RPA1/ORC3/PRIM2/MCM8/ORC2/RPA2/ORC5/PRIM1/DBF4/ORC4,down,FALSE
REACTOME_LOSS_OF_FUNCTION_OF_KMT2D_IN_KABUKI_SYNDROME,REACTOME_LOSS_OF_FUNCTION_OF_KMT2D_IN_KABUKI_SYNDROME,Reactome,Treg,SF_vs_PB_Treg,0.663177333,0.336035314,0.859003588,0.945625799,5,1,DPY30,up,FALSE
REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES,REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES,Reactome,Treg,SF_vs_PB_Treg,0.671847731,0.29596115,0.862763466,0.949100188,8,3,PGD/NFE2L2/MAFG,up,FALSE
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,Reactome,Treg,SF_vs_PB_Treg,0.70447504,0.24839339,0.864139854,0.949949546,18,4,ACTL6A/SMARCB1/ACTB/BCL7C,up,FALSE
REACTOME_RA_BIOSYNTHESIS_PATHWAY,REACTOME_RA_BIOSYNTHESIS_PATHWAY,Reactome,Treg,SF_vs_PB_Treg,-0.678078168,-0.283913058,0.865274441,0.95053209,9,4,RDH13/DHRS3/AKR1C3/RDH14,down,FALSE
