query_name,population,gate,gse,gpl,pctVar,pval,size,rank
treg_up_fdr_only,treg,fdr_only,GSE71327,GPL16791,12.9894096404438,,1518,133
treg_up_fdr_only,treg,fdr_only,GSE245463,GPL24676,12.9604194102164,,1421,134
treg_up_fdr_only,treg,fdr_only,GSE143215,GPL11154,12.9546980982223,,1521,135
treg_up_fdr_only,treg,fdr_only,GSE146649,GPL570,12.9489782019469,,1573,136
treg_up_fdr_only,treg,fdr_only,GSE182239,GPL11154,12.9484801026574,,1758,137
treg_up_fdr_only,treg,fdr_only,GSE170673,GPL24676,12.9423111474078,,1696,138
treg_up_fdr_only,treg,fdr_only,GSE66627,GPL11154,12.9390511711917,,1577,139
treg_up_fdr_only,treg,fdr_only,GSE175821,GPL20301,12.9305849035544,,1595,140
treg_up_fdr_only,treg,fdr_only,GSE190564,GPL24676,12.9183640678065,,1714,141
treg_up_fdr_only,treg,fdr_only,GSE203359,GPL16791,12.9037855665918,,1573,142
treg_up_fdr_only,treg,fdr_only,GSE203587,GPL16791,12.9037855665918,,1573,143
treg_up_fdr_only,treg,fdr_only,GSE193517,GPL24676,12.8882786314913,,1599,144
treg_up_fdr_only,treg,fdr_only,GSE163829,GPL16791,12.8817666853114,,1376,145
treg_up_fdr_only,treg,fdr_only,GSE156473,GPL24676,12.8627536663377,,1614,146
treg_up_fdr_only,treg,fdr_only,GSE97709,GPL17303,12.8543504586895,,1393,147
treg_up_fdr_only,treg,fdr_only,GSE128359,GPL11154,12.8334994680854,,1305,148
treg_up_fdr_only,treg,fdr_only,GSE237633,GPL24676,12.812531542605,,1463,149
treg_up_fdr_only,treg,fdr_only,GSE211934,GPL24676,12.8104702430959,,1451,150
treg_up_fdr_only,treg,fdr_only,GSE107838,GPL21311,12.7743041780139,,1505,151
treg_up_fdr_only,treg,fdr_only,GSE205319,GPL18573,12.767376646926,,1540,152
treg_up_fdr_only,treg,fdr_only,GSE200039,GPL20301,12.7627292203619,,1543,153
treg_up_fdr_only,treg,fdr_only,GSE187784,GPL21290,12.7466614908721,,1564,154
treg_up_fdr_only,treg,fdr_only,GSE217689,GPL18573,12.7247138921303,,1497,155
treg_up_fdr_only,treg,fdr_only,GSE217690,GPL18573,12.7247138921303,,1497,156
treg_up_fdr_only,treg,fdr_only,GSE126085,GPL21697,12.7054437878521,,1520,157
treg_up_fdr_only,treg,fdr_only,GSE191055,GPL24676,12.6651329962917,,1595,158
treg_up_fdr_only,treg,fdr_only,GSE116672,GPL18573,12.6576597356753,,1542,159
treg_up_fdr_only,treg,fdr_only,GSE179373,GPL24676,12.6508257775687,,1694,160
treg_up_fdr_only,treg,fdr_only,GSE53080,GPL11154,12.6018796013606,,1114,161
treg_up_fdr_only,treg,fdr_only,GSE53081,GPL11154,12.6018796013606,,1114,162
treg_up_fdr_only,treg,fdr_only,GSE121327,GPL15520,12.5758612600853,,1622,163
treg_up_fdr_only,treg,fdr_only,GSE171964,GPL20301,12.5650275578562,,1560,164
treg_up_fdr_only,treg,fdr_only,GSE150527,GPL11154,12.5641821377474,,1602,165
treg_up_fdr_only,treg,fdr_only,GSE193911,GPL24676,12.5621245539502,,1673,166
treg_up_fdr_only,treg,fdr_only,GSE140071,GPL11154,12.5602788905599,,1596,167
treg_up_fdr_only,treg,fdr_only,GSE224044,GPL16791,12.5450463619627,,1517,168
treg_up_fdr_only,treg,fdr_only,GSE132065,GPL20301,12.540247372295,,1532,169
treg_up_fdr_only,treg,fdr_only,GSE78801,GPL18573,12.5290835077243,,1559,170
treg_up_fdr_only,treg,fdr_only,GSE70061,GPL11154,12.5277679445863,,1296,171
treg_up_fdr_only,treg,fdr_only,GSE226426,GPL24676,12.4962713078562,,1355,172
treg_up_fdr_only,treg,fdr_only,GSE42326,GPL9115,12.4866640026736,,1561,173
treg_up_fdr_only,treg,fdr_only,GSE101993,GPL11154,12.4682060332761,,1578,174
treg_up_fdr_only,treg,fdr_only,GSE137048,GPL20301,12.4583876171057,,1637,175
treg_up_fdr_only,treg,fdr_only,GSE176205,GPL20301,12.4545044864535,,1292,176
treg_up_fdr_only,treg,fdr_only,GSE185417,GPL16791,12.4533336807883,,1404,177
treg_up_fdr_only,treg,fdr_only,GSE226428,GPL24676,12.4337790469089,,1358,178
treg_up_fdr_only,treg,fdr_only,GSE139816,GPL16791,12.3939830886837,,1417,179
treg_up_fdr_only,treg,fdr_only,GSE139817,GPL16791,12.3939830886837,,1417,180
treg_up_fdr_only,treg,fdr_only,GSE194315,GPL24676,12.3837027595931,,1538,181
treg_up_fdr_only,treg,fdr_only,GSE125905,GPL11154,12.3706715567662,,1416,182
treg_up_fdr_only,treg,fdr_only,GSE237562,GPL24676,12.3587263153864,,1617,183
treg_up_fdr_only,treg,fdr_only,GSE219098,GPL24676,12.3587146639765,,1517,184
treg_up_fdr_only,treg,fdr_only,GSE37378,GPL10999,12.3275450576053,,1621,185
treg_up_fdr_only,treg,fdr_only,GSE66478,GPL11154,12.3249571793965,,1396,186
treg_up_fdr_only,treg,fdr_only,GSE184806,GPL24676,12.3169440426761,,1716,187
treg_up_fdr_only,treg,fdr_only,GSE145328,GPL20301,12.3146378971427,,1717,188
treg_up_fdr_only,treg,fdr_only,GSE235133,GPL18573,12.3028612408893,,1541,189
treg_up_fdr_only,treg,fdr_only,GSE201647,GPL24676,12.2878045152595,,1766,190
treg_up_fdr_only,treg,fdr_only,GSE155457,GPL20301,12.2571876848111,,1585,191
treg_up_fdr_only,treg,fdr_only,GSE193487,GPL24676,12.2530909646666,,1518,192
treg_up_fdr_only,treg,fdr_only,GSE212270,GPL24676,12.2327713265826,,1576,193
treg_up_fdr_only,treg,fdr_only,GSE120101,GPL17303,12.228199398393,,1297,194
treg_up_fdr_only,treg,fdr_only,GSE179184,GPL21697,12.2259694647054,,1497,195
treg_up_fdr_only,treg,fdr_only,GSE186460,GPL16791,12.2120712882498,,1566,196
treg_up_fdr_only,treg,fdr_only,GSE223071,GPL24676,12.2100761933834,,1740,197
treg_up_fdr_only,treg,fdr_only,GSE70268,GPL16791,12.2051790303625,,1524,198
treg_up_fdr_only,treg,fdr_only,GSE228240,GPL16791,12.1992883417489,,1482,199
treg_up_fdr_only,treg,fdr_only,GSE218285,GPL20301,12.1804814796635,,1618,200
